"Well","Cycle","Target","Rn","dRn","Treatment","Minutes","Replica"
"C9",29,"GAPDH_e3i3",4.467,3.0041,"297","240","1"
"C9",30,"GAPDH_e3i3",5.1894,3.7275,"297","240","1"
"C9",31,"GAPDH_e3i3",5.893,4.4322,"297","240","1"
"C9",32,"GAPDH_e3i3",6.5416,5.0817,"297","240","1"
"C9",33,"GAPDH_e3i3",7.1696,5.7107,"297","240","1"
"C9",34,"GAPDH_e3i3",7.7079,6.2501,"297","240","1"
"C9",35,"GAPDH_e3i3",8.1909,6.7342,"297","240","1"
"C9",36,"GAPDH_e3i3",8.6224,7.1667,"297","240","1"
"C9",37,"GAPDH_e3i3",9.0115,7.5568,"297","240","1"
"C9",38,"GAPDH_e3i3",9.3825,7.9289,"297","240","1"
"C9",39,"GAPDH_e3i3",9.6948,8.2422,"297","240","1"
"C9",40,"GAPDH_e3i3",9.9745,8.5229,"297","240","1"
"C10",1,"GAPDH_e3i3",1.3834,0.0102,"297","240","2"
"C10",2,"GAPDH_e3i3",1.3778,0.0013,"297","240","2"
"C10",3,"GAPDH_e3i3",1.38,4e-04,"297","240","2"
"C10",4,"GAPDH_e3i3",1.3854,0.0026,"297","240","2"
"C10",5,"GAPDH_e3i3",1.3897,0.0037,"297","240","2"
"C10",6,"GAPDH_e3i3",1.3868,-0.0024,"297","240","2"
"C10",7,"GAPDH_e3i3",1.3899,-0.0025,"297","240","2"
"C10",8,"GAPDH_e3i3",1.3955,-1e-04,"297","240","2"
"C10",9,"GAPDH_e3i3",1.3996,9e-04,"297","240","2"
"C10",10,"GAPDH_e3i3",1.4027,8e-04,"297","240","2"
"C10",11,"GAPDH_e3i3",1.4018,-0.0033,"297","240","2"
"C10",12,"GAPDH_e3i3",1.4077,-6e-04,"297","240","2"
"C10",13,"GAPDH_e3i3",1.4086,-0.0029,"297","240","2"
"C10",14,"GAPDH_e3i3",1.417,0.0023,"297","240","2"
"C10",15,"GAPDH_e3i3",1.4156,-0.0023,"297","240","2"
"C10",16,"GAPDH_e3i3",1.4216,5e-04,"297","240","2"
"C10",17,"GAPDH_e3i3",1.4205,-0.0037,"297","240","2"
"C10",18,"GAPDH_e3i3",1.4277,3e-04,"297","240","2"
"C10",19,"GAPDH_e3i3",1.4369,0.0063,"297","240","2"
"C10",20,"GAPDH_e3i3",1.4446,0.0108,"297","240","2"
"C10",21,"GAPDH_e3i3",1.4683,0.0314,"297","240","2"
"C10",22,"GAPDH_e3i3",1.5075,0.0673,"297","240","2"
"C10",23,"GAPDH_e3i3",1.5805,0.1371,"297","240","2"
"C10",24,"GAPDH_e3i3",1.7093,0.2627,"297","240","2"
"C10",25,"GAPDH_e3i3",1.9703,0.5206,"297","240","2"
"C10",26,"GAPDH_e3i3",2.4312,0.9783,"297","240","2"
"C10",27,"GAPDH_e3i3",3.2069,1.7508,"297","240","2"
"C10",28,"GAPDH_e3i3",4.1358,2.6765,"297","240","2"
"C10",29,"GAPDH_e3i3",5.0943,3.6318,"297","240","2"
"C10",30,"GAPDH_e3i3",6.0272,4.5615,"297","240","2"
"C10",31,"GAPDH_e3i3",6.9777,5.5088,"297","240","2"
"C10",32,"GAPDH_e3i3",7.8808,6.4087,"297","240","2"
"C10",33,"GAPDH_e3i3",8.7284,7.2531,"297","240","2"
"C10",34,"GAPDH_e3i3",9.4433,7.9649,"297","240","2"
"C10",35,"GAPDH_e3i3",10.0676,8.586,"297","240","2"
"C10",36,"GAPDH_e3i3",10.6596,9.1748,"297","240","2"
"C10",37,"GAPDH_e3i3",11.1472,9.6592,"297","240","2"
"C10",38,"GAPDH_e3i3",11.647,10.1558,"297","240","2"
"C10",39,"GAPDH_e3i3",12.0097,10.5153,"297","240","2"
"C10",40,"GAPDH_e3i3",12.3944,10.8968,"297","240","2"
"D1",1,"GAPDH_e4i4",1.3442,-0.0344,"DMSO","0","1"
"D1",2,"GAPDH_e4i4",1.3672,-0.0156,"DMSO","0","1"
"D1",3,"GAPDH_e4i4",1.374,-0.0131,"DMSO","0","1"
"D1",4,"GAPDH_e4i4",1.3844,-0.0069,"DMSO","0","1"
"D1",5,"GAPDH_e4i4",1.3934,-0.0022,"DMSO","0","1"
"D1",6,"GAPDH_e4i4",1.4084,0.0086,"DMSO","0","1"
"D1",7,"GAPDH_e4i4",1.4046,6e-04,"DMSO","0","1"
"D1",8,"GAPDH_e4i4",1.4146,0.0063,"DMSO","0","1"
"D1",9,"GAPDH_e4i4",1.4199,0.0074,"DMSO","0","1"
"D1",10,"GAPDH_e4i4",1.4279,0.0111,"DMSO","0","1"
"D1",11,"GAPDH_e4i4",1.4255,0.0045,"DMSO","0","1"
"D1",12,"GAPDH_e4i4",1.4274,0.0022,"DMSO","0","1"
"D1",13,"GAPDH_e4i4",1.4288,-7e-04,"DMSO","0","1"
"D1",14,"GAPDH_e4i4",1.4294,-0.0043,"DMSO","0","1"
"D1",15,"GAPDH_e4i4",1.4301,-0.0078,"DMSO","0","1"
"D1",16,"GAPDH_e4i4",1.4385,-0.0037,"DMSO","0","1"
"D1",17,"GAPDH_e4i4",1.4463,-1e-04,"DMSO","0","1"
"D1",18,"GAPDH_e4i4",1.4488,-0.0019,"DMSO","0","1"
"D1",19,"GAPDH_e4i4",1.4506,-0.0043,"DMSO","0","1"
"D1",20,"GAPDH_e4i4",1.4664,0.0073,"DMSO","0","1"
"D1",21,"GAPDH_e4i4",1.5002,0.0368,"DMSO","0","1"
"D1",22,"GAPDH_e4i4",1.5568,0.0892,"DMSO","0","1"
"D1",23,"GAPDH_e4i4",1.6737,0.2019,"DMSO","0","1"
"D1",24,"GAPDH_e4i4",1.8731,0.397,"DMSO","0","1"
"D1",25,"GAPDH_e4i4",2.24,0.7596,"DMSO","0","1"
"D1",26,"GAPDH_e4i4",2.7666,1.2821,"DMSO","0","1"
"D1",27,"GAPDH_e4i4",3.3438,1.855,"DMSO","0","1"
"D1",28,"GAPDH_e4i4",3.8539,2.3609,"DMSO","0","1"
"D1",29,"GAPDH_e4i4",4.4109,2.9136,"DMSO","0","1"
"D1",30,"GAPDH_e4i4",4.9458,3.4443,"DMSO","0","1"
"D1",31,"GAPDH_e4i4",5.5047,3.9989,"DMSO","0","1"
"D1",32,"GAPDH_e4i4",6.0272,4.5172,"DMSO","0","1"
"D1",33,"GAPDH_e4i4",6.5099,4.9956,"DMSO","0","1"
"D1",34,"GAPDH_e4i4",6.951,5.4325,"DMSO","0","1"
"D1",35,"GAPDH_e4i4",7.3741,5.8514,"DMSO","0","1"
"D1",36,"GAPDH_e4i4",7.7814,6.2545,"DMSO","0","1"
"D1",37,"GAPDH_e4i4",8.0729,6.5417,"DMSO","0","1"
"D1",38,"GAPDH_e4i4",8.3941,6.8587,"DMSO","0","1"
"D1",39,"GAPDH_e4i4",8.6673,7.1276,"DMSO","0","1"
"D1",40,"GAPDH_e4i4",8.9021,7.3582,"DMSO","0","1"
"D2",1,"GAPDH_e4i4",1.4716,-0.0118,"DMSO","0","2"
"D2",2,"GAPDH_e4i4",1.4867,0.0011,"DMSO","0","2"
"D2",3,"GAPDH_e4i4",1.486,-0.0018,"DMSO","0","2"
"D2",4,"GAPDH_e4i4",1.4889,-0.0011,"DMSO","0","2"
"D2",5,"GAPDH_e4i4",1.492,-1e-04,"DMSO","0","2"
"D2",6,"GAPDH_e4i4",1.4947,4e-04,"DMSO","0","2"
"D2",7,"GAPDH_e4i4",1.4953,-0.0011,"DMSO","0","2"
"D2",8,"GAPDH_e4i4",1.5018,0.0031,"DMSO","0","2"
"D2",9,"GAPDH_e4i4",1.5048,0.004,"DMSO","0","2"
"D2",10,"GAPDH_e4i4",1.5043,0.0014,"DMSO","0","2"
"D2",11,"GAPDH_e4i4",1.5053,1e-04,"DMSO","0","2"
"D2",12,"GAPDH_e4i4",1.5059,-0.0015,"DMSO","0","2"
"D2",13,"GAPDH_e4i4",1.5075,-0.002,"DMSO","0","2"
"D2",14,"GAPDH_e4i4",1.5083,-0.0034,"DMSO","0","2"
"D2",15,"GAPDH_e4i4",1.5152,0.0014,"DMSO","0","2"
"D2",16,"GAPDH_e4i4",1.5157,-3e-04,"DMSO","0","2"
"D2",17,"GAPDH_e4i4",1.5191,9e-04,"DMSO","0","2"
"D2",18,"GAPDH_e4i4",1.5227,0.0024,"DMSO","0","2"
"D2",19,"GAPDH_e4i4",1.5404,0.0179,"DMSO","0","2"
"D2",20,"GAPDH_e4i4",1.5527,0.028,"DMSO","0","2"
"D2",21,"GAPDH_e4i4",1.5973,0.0704,"DMSO","0","2"
"D2",22,"GAPDH_e4i4",1.6723,0.1432,"DMSO","0","2"
"D2",23,"GAPDH_e4i4",1.8151,0.2838,"DMSO","0","2"
"D2",24,"GAPDH_e4i4",2.0672,0.5338,"DMSO","0","2"
"D2",25,"GAPDH_e4i4",2.4691,0.9335,"DMSO","0","2"
"D2",26,"GAPDH_e4i4",2.9626,1.4249,"DMSO","0","2"
"D2",27,"GAPDH_e4i4",3.4684,1.9285,"DMSO","0","2"
"D2",28,"GAPDH_e4i4",3.939,2.397,"DMSO","0","2"
"D2",29,"GAPDH_e4i4",4.484,2.9398,"DMSO","0","2"
"D2",30,"GAPDH_e4i4",5.0319,3.4855,"DMSO","0","2"
"D2",31,"GAPDH_e4i4",5.6,4.0514,"DMSO","0","2"
"D2",32,"GAPDH_e4i4",6.1428,4.5921,"DMSO","0","2"
"D2",33,"GAPDH_e4i4",6.6713,5.1183,"DMSO","0","2"
"D2",34,"GAPDH_e4i4",7.149,5.5939,"DMSO","0","2"
"D2",35,"GAPDH_e4i4",7.6067,6.0494,"DMSO","0","2"
"D2",36,"GAPDH_e4i4",8.0302,6.4708,"DMSO","0","2"
"D2",37,"GAPDH_e4i4",8.4528,6.8911,"DMSO","0","2"
"D2",38,"GAPDH_e4i4",8.8274,7.2636,"DMSO","0","2"
"D2",39,"GAPDH_e4i4",9.162,7.596,"DMSO","0","2"
"D2",40,"GAPDH_e4i4",9.4878,7.9197,"DMSO","0","2"
"D3",1,"GAPDH_e4i4",1.3907,-0.0232,"297","0","1"
"D3",2,"GAPDH_e4i4",1.4167,-0.0021,"297","0","1"
"D3",3,"GAPDH_e4i4",1.4192,-0.0045,"297","0","1"
"D3",4,"GAPDH_e4i4",1.4298,0.0012,"297","0","1"
"D3",5,"GAPDH_e4i4",1.4368,0.0033,"297","0","1"
"D3",6,"GAPDH_e4i4",1.4384,0,"297","0","1"
"D3",7,"GAPDH_e4i4",1.4432,-1e-04,"297","0","1"
"D3",8,"GAPDH_e4i4",1.4488,6e-04,"297","0","1"
"D3",9,"GAPDH_e4i4",1.456,0.0029,"297","0","1"
"D3",10,"GAPDH_e4i4",1.4577,-3e-04,"297","0","1"
"D3",11,"GAPDH_e4i4",1.464,0.0012,"297","0","1"
"D3",12,"GAPDH_e4i4",1.4648,-0.0029,"297","0","1"
"D3",13,"GAPDH_e4i4",1.4701,-0.0025,"297","0","1"
"D3",14,"GAPDH_e4i4",1.4753,-0.0022,"297","0","1"
"D3",15,"GAPDH_e4i4",1.4851,0.0027,"297","0","1"
"D3",16,"GAPDH_e4i4",1.488,7e-04,"297","0","1"
"D3",17,"GAPDH_e4i4",1.4945,0.0024,"297","0","1"
"D3",18,"GAPDH_e4i4",1.5085,0.0114,"297","0","1"
"D3",19,"GAPDH_e4i4",1.5226,0.0206,"297","0","1"
"D3",20,"GAPDH_e4i4",1.5432,0.0363,"297","0","1"
"D3",21,"GAPDH_e4i4",1.5896,0.0779,"297","0","1"
"D3",22,"GAPDH_e4i4",1.6706,0.154,"297","0","1"
"D3",23,"GAPDH_e4i4",1.8231,0.3016,"297","0","1"
"D3",24,"GAPDH_e4i4",2.098,0.5716,"297","0","1"
"D3",25,"GAPDH_e4i4",2.5269,0.9956,"297","0","1"
"D3",26,"GAPDH_e4i4",3.05,1.5138,"297","0","1"
"D3",27,"GAPDH_e4i4",3.5703,2.0292,"297","0","1"
"D3",28,"GAPDH_e4i4",4.0842,2.5382,"297","0","1"
"D3",29,"GAPDH_e4i4",4.6547,3.1039,"297","0","1"
"D3",30,"GAPDH_e4i4",5.245,3.6892,"297","0","1"
"D3",31,"GAPDH_e4i4",5.85,4.2894,"297","0","1"
"D3",32,"GAPDH_e4i4",6.4344,4.8689,"297","0","1"
"D3",33,"GAPDH_e4i4",7.0047,5.4343,"297","0","1"
"D3",34,"GAPDH_e4i4",7.5069,5.9316,"297","0","1"
"D3",35,"GAPDH_e4i4",8.0324,6.4522,"297","0","1"
"D3",36,"GAPDH_e4i4",8.5418,6.9567,"297","0","1"
"D3",37,"GAPDH_e4i4",8.9652,7.3753,"297","0","1"
"D3",38,"GAPDH_e4i4",9.3988,7.8039,"297","0","1"
"D3",39,"GAPDH_e4i4",9.7798,8.18,"297","0","1"
"D3",40,"GAPDH_e4i4",10.098,8.4934,"297","0","1"
"D4",1,"GAPDH_e4i4",1.3751,-0.0076,"297","0","2"
"D4",2,"GAPDH_e4i4",1.3835,-0.0032,"297","0","2"
"D4",3,"GAPDH_e4i4",1.3913,6e-04,"297","0","2"
"D4",4,"GAPDH_e4i4",1.3949,2e-04,"297","0","2"
"D4",5,"GAPDH_e4i4",1.4018,0.0031,"297","0","2"
"D4",6,"GAPDH_e4i4",1.4051,0.0024,"297","0","2"
"D4",7,"GAPDH_e4i4",1.4091,0.0024,"297","0","2"
"D4",8,"GAPDH_e4i4",1.4113,6e-04,"297","0","2"
"D4",9,"GAPDH_e4i4",1.4151,3e-04,"297","0","2"
"D4",10,"GAPDH_e4i4",1.4159,-0.0028,"297","0","2"
"D4",11,"GAPDH_e4i4",1.4205,-0.0023,"297","0","2"
"D4",12,"GAPDH_e4i4",1.4231,-0.0037,"297","0","2"
"D4",13,"GAPDH_e4i4",1.4291,-0.0016,"297","0","2"
"D4",14,"GAPDH_e4i4",1.4311,-0.0037,"297","0","2"
"D4",15,"GAPDH_e4i4",1.4363,-0.0024,"297","0","2"
"D4",16,"GAPDH_e4i4",1.4395,-0.0032,"297","0","2"
"D4",17,"GAPDH_e4i4",1.4438,-0.003,"297","0","2"
"D4",18,"GAPDH_e4i4",1.4499,-8e-04,"297","0","2"
"D4",19,"GAPDH_e4i4",1.4687,0.014,"297","0","2"
"D4",20,"GAPDH_e4i4",1.4761,0.0174,"297","0","2"
"D4",21,"GAPDH_e4i4",1.5241,0.0614,"297","0","2"
"D4",22,"GAPDH_e4i4",1.5847,0.118,"297","0","2"
"D4",23,"GAPDH_e4i4",1.7008,0.2301,"297","0","2"
"D4",24,"GAPDH_e4i4",1.9299,0.4551,"297","0","2"
"D4",25,"GAPDH_e4i4",2.3134,0.8347,"297","0","2"
"D4",26,"GAPDH_e4i4",2.8567,1.374,"297","0","2"
"D4",27,"GAPDH_e4i4",3.4303,1.9435,"297","0","2"
"D4",28,"GAPDH_e4i4",3.972,2.4813,"297","0","2"
"D4",29,"GAPDH_e4i4",4.5835,3.0887,"297","0","2"
"D4",30,"GAPDH_e4i4",5.1866,3.6878,"297","0","2"
"D4",31,"GAPDH_e4i4",5.8558,4.353,"297","0","2"
"D4",32,"GAPDH_e4i4",6.4851,4.9784,"297","0","2"
"D4",33,"GAPDH_e4i4",7.1016,5.5908,"297","0","2"
"D4",34,"GAPDH_e4i4",7.6696,6.1548,"297","0","2"
"D4",35,"GAPDH_e4i4",8.2554,6.7366,"297","0","2"
"D4",36,"GAPDH_e4i4",8.7751,7.2523,"297","0","2"
"D4",37,"GAPDH_e4i4",9.227,7.7003,"297","0","2"
"D4",38,"GAPDH_e4i4",9.7339,8.2031,"297","0","2"
"D4",39,"GAPDH_e4i4",10.1417,8.6069,"297","0","2"
"D4",40,"GAPDH_e4i4",10.5137,8.9749,"297","0","2"
"D5",1,"GAPDH_e4i4",1.3851,-0.0028,"297","40","1"
"D5",2,"GAPDH_e4i4",1.3897,-0.0015,"297","40","1"
"D5",3,"GAPDH_e4i4",1.3942,-1e-04,"297","40","1"
"D5",4,"GAPDH_e4i4",1.3966,-9e-04,"297","40","1"
"D5",5,"GAPDH_e4i4",1.3994,-0.0014,"297","40","1"
"D5",6,"GAPDH_e4i4",1.4089,0.0049,"297","40","1"
"D5",7,"GAPDH_e4i4",1.4062,-0.001,"297","40","1"
"D5",8,"GAPDH_e4i4",1.4109,5e-04,"297","40","1"
"D5",9,"GAPDH_e4i4",1.4127,-0.001,"297","40","1"
"D5",10,"GAPDH_e4i4",1.4166,-3e-04,"297","40","1"
"D5",11,"GAPDH_e4i4",1.4187,-0.0014,"297","40","1"
"D5",12,"GAPDH_e4i4",1.4231,-3e-04,"297","40","1"
"D5",13,"GAPDH_e4i4",1.4298,0.0033,"297","40","1"
"D5",14,"GAPDH_e4i4",1.4275,-0.0023,"297","40","1"
"D5",15,"GAPDH_e4i4",1.4321,-9e-04,"297","40","1"
"D5",16,"GAPDH_e4i4",1.439,0.0027,"297","40","1"
"D5",17,"GAPDH_e4i4",1.4339,-0.0056,"297","40","1"
"D5",18,"GAPDH_e4i4",1.4466,0.0039,"297","40","1"
"D5",19,"GAPDH_e4i4",1.4545,0.0086,"297","40","1"
"D5",20,"GAPDH_e4i4",1.469,0.0199,"297","40","1"
"D5",21,"GAPDH_e4i4",1.4918,0.0395,"297","40","1"
"D5",22,"GAPDH_e4i4",1.5437,0.0881,"297","40","1"
"D5",23,"GAPDH_e4i4",1.6287,0.1699,"297","40","1"
"D5",24,"GAPDH_e4i4",1.7803,0.3183,"297","40","1"
"D5",25,"GAPDH_e4i4",2.0814,0.6162,"297","40","1"
"D5",26,"GAPDH_e4i4",2.5676,1.0991,"297","40","1"
"D5",27,"GAPDH_e4i4",3.2014,1.7297,"297","40","1"
"D5",28,"GAPDH_e4i4",3.8142,2.3393,"297","40","1"
"D5",29,"GAPDH_e4i4",4.4372,2.9591,"297","40","1"
"D5",30,"GAPDH_e4i4",5.0672,3.5858,"297","40","1"
"D5",31,"GAPDH_e4i4",5.7363,4.2517,"297","40","1"
"D5",32,"GAPDH_e4i4",6.3885,4.9007,"297","40","1"
"D5",33,"GAPDH_e4i4",7.0417,5.5507,"297","40","1"
"D5",34,"GAPDH_e4i4",7.6632,6.1689,"297","40","1"
"D5",35,"GAPDH_e4i4",8.2474,6.7499,"297","40","1"
"D5",36,"GAPDH_e4i4",8.8214,7.3207,"297","40","1"
"D5",37,"GAPDH_e4i4",9.2882,7.7843,"297","40","1"
"D5",38,"GAPDH_e4i4",9.743,8.2358,"297","40","1"
"D5",39,"GAPDH_e4i4",10.192,8.6816,"297","40","1"
"D5",40,"GAPDH_e4i4",10.5767,9.0631,"297","40","1"
"D6",1,"GAPDH_e4i4",1.4397,-0.0091,"297","40","2"
"D6",2,"GAPDH_e4i4",1.4438,-0.009,"297","40","2"
"D6",3,"GAPDH_e4i4",1.4548,-0.0021,"297","40","2"
"D6",4,"GAPDH_e4i4",1.4599,-0.0011,"297","40","2"
"D6",5,"GAPDH_e4i4",1.4653,3e-04,"297","40","2"
"D6",6,"GAPDH_e4i4",1.4685,-6e-04,"297","40","2"
"D6",7,"GAPDH_e4i4",1.4784,0.0051,"297","40","2"
"D6",8,"GAPDH_e4i4",1.479,0.0017,"297","40","2"
"D6",9,"GAPDH_e4i4",1.4811,-3e-04,"297","40","2"
"D6",10,"GAPDH_e4i4",1.4845,-9e-04,"297","40","2"
"D6",11,"GAPDH_e4i4",1.4901,6e-04,"297","40","2"
"D6",12,"GAPDH_e4i4",1.4918,-0.0018,"297","40","2"
"D6",13,"GAPDH_e4i4",1.4985,8e-04,"297","40","2"
"D6",14,"GAPDH_e4i4",1.5006,-0.0012,"297","40","2"
"D6",15,"GAPDH_e4i4",1.5032,-0.0027,"297","40","2"
"D6",16,"GAPDH_e4i4",1.5101,1e-04,"297","40","2"
"D6",17,"GAPDH_e4i4",1.516,0.002,"297","40","2"
"D6",18,"GAPDH_e4i4",1.5226,0.0045,"297","40","2"
"D6",19,"GAPDH_e4i4",1.5377,0.0155,"297","40","2"
"D6",20,"GAPDH_e4i4",1.5603,0.0341,"297","40","2"
"D6",21,"GAPDH_e4i4",1.5988,0.0685,"297","40","2"
"D6",22,"GAPDH_e4i4",1.6763,0.1419,"297","40","2"
"D6",23,"GAPDH_e4i4",1.8201,0.2816,"297","40","2"
"D6",24,"GAPDH_e4i4",2.0911,0.5485,"297","40","2"
"D6",25,"GAPDH_e4i4",2.5212,0.9745,"297","40","2"
"D6",26,"GAPDH_e4i4",3.0854,1.5347,"297","40","2"
"D6",27,"GAPDH_e4i4",3.6799,2.1251,"297","40","2"
"D6",28,"GAPDH_e4i4",4.239,2.6801,"297","40","2"
"D6",29,"GAPDH_e4i4",4.8616,3.2987,"297","40","2"
"D6",30,"GAPDH_e4i4",5.4872,3.9201,"297","40","2"
"D6",31,"GAPDH_e4i4",6.1284,4.5573,"297","40","2"
"D6",32,"GAPDH_e4i4",6.762,5.1868,"297","40","2"
"D6",33,"GAPDH_e4i4",7.3827,5.8034,"297","40","2"
"D6",34,"GAPDH_e4i4",7.9646,6.3813,"297","40","2"
"D6",35,"GAPDH_e4i4",8.5407,6.9533,"297","40","2"
"D6",36,"GAPDH_e4i4",9.0312,7.4397,"297","40","2"
"D6",37,"GAPDH_e4i4",9.5441,7.9486,"297","40","2"
"D6",38,"GAPDH_e4i4",10.0095,8.4098,"297","40","2"
"D6",39,"GAPDH_e4i4",10.3987,8.795,"297","40","2"
"D6",40,"GAPDH_e4i4",10.793,9.1852,"297","40","2"
"D7",1,"GAPDH_e4i4",1.3802,0,"297","120","1"
"D7",2,"GAPDH_e4i4",1.3887,0.0049,"297","120","1"
"D7",3,"GAPDH_e4i4",1.3976,0.0102,"297","120","1"
"D7",4,"GAPDH_e4i4",1.3914,5e-04,"297","120","1"
"D7",5,"GAPDH_e4i4",1.3977,0.0032,"297","120","1"
"D7",6,"GAPDH_e4i4",1.3972,-9e-04,"297","120","1"
"D7",7,"GAPDH_e4i4",1.4017,1e-04,"297","120","1"
"D7",8,"GAPDH_e4i4",1.4028,-0.0024,"297","120","1"
"D7",9,"GAPDH_e4i4",1.4018,-0.0069,"297","120","1"
"D7",10,"GAPDH_e4i4",1.4148,0.0025,"297","120","1"
"D7",11,"GAPDH_e4i4",1.4143,-0.0015,"297","120","1"
"D7",12,"GAPDH_e4i4",1.4153,-0.0041,"297","120","1"
"D7",13,"GAPDH_e4i4",1.4169,-0.0061,"297","120","1"
"D7",14,"GAPDH_e4i4",1.4171,-0.0095,"297","120","1"
"D7",15,"GAPDH_e4i4",1.4268,-0.0033,"297","120","1"
"D7",16,"GAPDH_e4i4",1.4319,-0.0017,"297","120","1"
"D7",17,"GAPDH_e4i4",1.4381,9e-04,"297","120","1"
"D7",18,"GAPDH_e4i4",1.4482,0.0075,"297","120","1"
"D7",19,"GAPDH_e4i4",1.4556,0.0113,"297","120","1"
"D7",20,"GAPDH_e4i4",1.4654,0.0175,"297","120","1"
"D7",21,"GAPDH_e4i4",1.5069,0.0555,"297","120","1"
"D7",22,"GAPDH_e4i4",1.5649,0.1099,"297","120","1"
"D7",23,"GAPDH_e4i4",1.6865,0.2279,"297","120","1"
"D7",24,"GAPDH_e4i4",1.9143,0.4522,"297","120","1"
"D7",25,"GAPDH_e4i4",2.3024,0.8367,"297","120","1"
"D7",26,"GAPDH_e4i4",2.9029,1.4337,"297","120","1"
"D7",27,"GAPDH_e4i4",3.6135,2.1408,"297","120","1"
"D7",28,"GAPDH_e4i4",4.2537,2.7774,"297","120","1"
"D7",29,"GAPDH_e4i4",4.9262,3.4463,"297","120","1"
"D7",30,"GAPDH_e4i4",5.6498,4.1664,"297","120","1"
"D7",31,"GAPDH_e4i4",6.3334,4.8463,"297","120","1"
"D7",32,"GAPDH_e4i4",6.9957,5.5051,"297","120","1"
"D7",33,"GAPDH_e4i4",7.6404,6.1462,"297","120","1"
"D7",34,"GAPDH_e4i4",8.2524,6.7547,"297","120","1"
"D7",35,"GAPDH_e4i4",8.8103,7.3091,"297","120","1"
"D7",36,"GAPDH_e4i4",9.3481,7.8433,"297","120","1"
"D7",37,"GAPDH_e4i4",9.8062,8.2979,"297","120","1"
"D7",38,"GAPDH_e4i4",10.205,8.693,"297","120","1"
"D7",39,"GAPDH_e4i4",10.6234,9.1079,"297","120","1"
"D7",40,"GAPDH_e4i4",11.0085,9.4894,"297","120","1"
"D8",1,"GAPDH_e4i4",1.4587,-0.0099,"297","120","2"
"D8",2,"GAPDH_e4i4",1.4709,-0.0015,"297","120","2"
"D8",3,"GAPDH_e4i4",1.4762,0,"297","120","2"
"D8",4,"GAPDH_e4i4",1.4826,0.0026,"297","120","2"
"D8",5,"GAPDH_e4i4",1.4853,0.0015,"297","120","2"
"D8",6,"GAPDH_e4i4",1.4887,0.0011,"297","120","2"
"D8",7,"GAPDH_e4i4",1.4933,0.002,"297","120","2"
"D8",8,"GAPDH_e4i4",1.492,-0.0031,"297","120","2"
"D8",9,"GAPDH_e4i4",1.4986,-3e-04,"297","120","2"
"D8",10,"GAPDH_e4i4",1.5001,-0.0026,"297","120","2"
"D8",11,"GAPDH_e4i4",1.5063,-2e-04,"297","120","2"
"D8",12,"GAPDH_e4i4",1.5079,-0.0023,"297","120","2"
"D8",13,"GAPDH_e4i4",1.5122,-0.0018,"297","120","2"
"D8",14,"GAPDH_e4i4",1.512,-0.0058,"297","120","2"
"D8",15,"GAPDH_e4i4",1.5243,0.0027,"297","120","2"
"D8",16,"GAPDH_e4i4",1.5261,7e-04,"297","120","2"
"D8",17,"GAPDH_e4i4",1.5285,-6e-04,"297","120","2"
"D8",18,"GAPDH_e4i4",1.5387,0.0058,"297","120","2"
"D8",19,"GAPDH_e4i4",1.5476,0.0109,"297","120","2"
"D8",20,"GAPDH_e4i4",1.571,0.0306,"297","120","2"
"D8",21,"GAPDH_e4i4",1.6129,0.0687,"297","120","2"
"D8",22,"GAPDH_e4i4",1.6902,0.1422,"297","120","2"
"D8",23,"GAPDH_e4i4",1.8392,0.2874,"297","120","2"
"D8",24,"GAPDH_e4i4",2.1153,0.5597,"297","120","2"
"D8",25,"GAPDH_e4i4",2.5439,0.9846,"297","120","2"
"D8",26,"GAPDH_e4i4",3.1069,1.5438,"297","120","2"
"D8",27,"GAPDH_e4i4",3.6706,2.1037,"297","120","2"
"D8",28,"GAPDH_e4i4",4.2248,2.6541,"297","120","2"
"D8",29,"GAPDH_e4i4",4.8322,3.2577,"297","120","2"
"D8",30,"GAPDH_e4i4",5.4472,3.8689,"297","120","2"
"D8",31,"GAPDH_e4i4",6.0964,4.5143,"297","120","2"
"D8",32,"GAPDH_e4i4",6.7247,5.1389,"297","120","2"
"D8",33,"GAPDH_e4i4",7.3507,5.7611,"297","120","2"
"D8",34,"GAPDH_e4i4",7.9172,6.3238,"297","120","2"
"D8",35,"GAPDH_e4i4",8.5018,6.9046,"297","120","2"
"D8",36,"GAPDH_e4i4",9,7.3991,"297","120","2"
"D8",37,"GAPDH_e4i4",9.5097,7.905,"297","120","2"
"D8",38,"GAPDH_e4i4",9.976,8.3675,"297","120","2"
"D8",39,"GAPDH_e4i4",10.4128,8.8006,"297","120","2"
"D8",40,"GAPDH_e4i4",10.7701,9.154,"297","120","2"
"D9",1,"GAPDH_e4i4",1.3426,0.0021,"297","240","1"
"D9",2,"GAPDH_e4i4",1.3427,-4e-04,"297","240","1"
"D9",3,"GAPDH_e4i4",1.3442,-0.0013,"297","240","1"
"D9",4,"GAPDH_e4i4",1.349,8e-04,"297","240","1"
"D9",5,"GAPDH_e4i4",1.3502,-4e-04,"297","240","1"
"D9",6,"GAPDH_e4i4",1.3524,-8e-04,"297","240","1"
"D9",7,"GAPDH_e4i4",1.355,-7e-04,"297","240","1"
"D9",8,"GAPDH_e4i4",1.3577,-6e-04,"297","240","1"
